Cand_Name,Cand_Party_Affiliation,Cand_Incumbent_Challenger_Open_Seat,Total_Receipt,Total_Disbursement,Cash_On_Hand_COP,Debt_Owed_By_Committee,Coverage_End_Date,Cand_Street_1,Cand_Street_2,Cand_City,Cand_State,Cand_Zip,Individual_Itemized_Contribution,Individual_Unitemized_Contribution,Individual_Contribution,Other_Committee_Contribution,Party_Committee_Contribution,Cand_Contribution,Total_Contribution,Transfer_From_Other_Auth_Committee,Cand_Loan,Other_Loan,Total_Loan,Offsets_To_Operating_Expenditure,Offsets_To_Fundraising,Offsets_To_Leagal_Accounting,Other_Receipts,Operating_Expenditure,Exempt_Legal_Accounting_Disbursement,Fundraising_Disbursement,Transfer_To_Other_Auth_Committee,Cand_Loan_Repayment,Other_Loan_Repayment,Total_Loan_Repayment,Individual_Refund,Party_Committee_Refund,Other_Committee_Refund,Total_Contribution_Refund,Other_Disbursements,Net_Contribution,Net_Operating_Expenditure,Cash_On_Hand_BOP,Debt_Owe_To_Committee,Coverage_Start_Date
"MOSTAFA, AHMED",DEM,OPEN,352347.98,352347.98,0.0,0.0,10/17/2024,2625 MIDDLEFIELD RD,BOX NUMBER 725,PALO ALTO,CA,94306,244811.0,59589.12,304400.12,2000.0,0.0,45947.86,352347.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,347447.98,0,0.0,0.0,0.0,0.0,0.0,4900.0,0.0,0.0,4900.0,0.0,347447.98,347447.98,0.0,0.0,10/01/2023
"NORRIS, JIM ALEXANDER SR",REP,CHALLENGER,34730000.0,1250000.0,1015739999.0,0.0,09/30/2024,"9822 BERNWOOD PL DR, FORT MYERS, F",113,FORT MYERS,FL,33966,13080000.0,0.0,13080000.0,0.0,0.0,20450000.0,33530000.0,0.0,500000.0,700000.0,1200000.0,0.0,0.0,0.0,0.0,1250000.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33530000.0,1250000.0,0.0,0.0,04/01/2023
"BEDELL, CARL",DEM,OPEN,86049.0,86049.0,0.0,8744.99,10/17/2024,888 N QUINCY ST,UNIT 1408,ARLINGTON,VA,22203,58000.0,13549.0,71549.0,0.0,0.0,0.0,71549.0,0.0,14500.0,0.0,14500.0,0.0,0.0,0.0,0.0,80293.99,0,0.0,0.0,5755.01,0.0,5755.01,0.0,0.0,0.0,0.0,0.0,71549.0,80293.99,0.0,0.0,01/01/2024
"WALZ, JOHN",REP,CHALLENGER,33061.4,37523.96,-207.15,0.0,09/30/2024,930 S BURLINGTON AVE,SUITE 100,HASTINGS,NE,68901,16880.05,6181.35,23061.4,0.0,0.0,0.0,23061.4,0.0,10000.0,0.0,10000.0,0.0,0.0,0.0,0.0,37523.96,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23061.4,37523.96,0.0,0.0,10/01/2023
"DIMMOCK, AARON",REP,CHALLENGER,393586.05,310704.58,82881.47,11000.0,09/30/2024,1449 W NINE MILE RD,STE 13 PMB 1057,PENSACOLA,FL,32534,344622.44,17463.61,362086.05,20500.0,0.0,0.0,382586.05,0.0,11000.0,0.0,11000.0,0.0,0.0,0.0,0.0,310704.58,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,382586.05,310704.58,0.0,0.0,04/25/2024
"RUSH, BRIAN",DEM,CHALLENGER,85508.96,85508.96,0.0,0.0,11/11/2024,124 WASHINGTON ST,SUITE 101,FOXBORO,MA,2035,66391.0,4907.24,71298.24,0.0,0.0,2210.72,73508.96,0.0,12000.0,0.0,12000.0,0.0,0.0,0.0,0.0,73338.54,0,0.0,0.0,12000.0,0.0,12000.0,0.0,0.0,0.0,0.0,170.42,73508.96,73338.54,0.0,0.0,07/01/2023
"BLUMENAUER, EARL",DEM,INCUMBENT,482101.94,731352.63,522520.3,0.0,09/30/2024,1631 NE BROADWAY,#343,PORTLAND,OR,97232,84276.0,8808.26,93084.26,351700.0,0.0,0.0,444784.26,10000.0,0.0,0.0,0.0,695.05,0.0,0.0,26622.63,549868.63,0,0.0,0.0,0.0,0.0,0.0,3400.0,0.0,8500.0,11900.0,169584.0,432884.26,549173.58,771770.99,0.0,01/01/2023
"BALLAY, CHARLES DR.",LIB,CHALLENGER,121234.27,123400.19,0.0,74013.32,06/30/2024,2201 BARATARIA BLVD,#239 NORTH,MARRERO,LA,70072,2500.0,2005.0,4504.76,0.0,0.0,42716.19,47220.95,0.0,74013.32,0.0,74013.32,0.0,0.0,0.0,0.0,123400.19,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66094.64,142273.88,0.0,0.0,10/01/2023
"BOWMAN, JAMAAL",DEM,INCUMBENT,6018844.28,6014392.43,25968.31,65026.46,09/30/2024,81 PONDFIELD ROAD,STE D 351,BRONXVILLE,NY,10708,3818261.77,1632012.58,5450274.35,291819.98,0.0,0.0,5742094.33,64801.12,0.0,0.0,0.0,68088.57,0.0,0.0,143860.26,5572157.22,0,0.0,0.0,0.0,0.0,0.0,417235.21,0.0,23500.0,440735.21,1500.0,5301359.12,5504068.65,21516.46,0.0,01/01/2023
"TOMA, BEN",REP,OPEN,914122.11,897340.08,16782.03,0.0,09/30/2024,8325 W HAPPY VALLEY ROAD,SUITE 120,PEORIA,AZ,85383,815387.14,23910.65,839297.79,71000.0,0.0,0.0,910297.79,0.0,0.0,0.0,0.0,3824.32,0.0,0.0,0.0,773215.73,0,0.0,0.0,0.0,0.0,0.0,121224.35,0.0,2900.0,124124.35,0.0,786173.44,769391.41,0.0,0.0,10/01/2023
"SAVAGE, BEN",DEM,OPEN,1374520.54,1373628.66,920.74,719000.0,09/30/2024,249 E. OCEAN BLVD.,SUITE 670,LONG BEACH,CA,90802,39272.44,7613.1,46885.54,0.0,0.0,250000.0,296885.54,0.0,1077000.0,0.0,1077000.0,0.0,0.0,0.0,635.0,1015413.83,0,0.0,0.0,358000.0,0.0,358000.0,0.0,0.0,0.0,0.0,214.83,296885.54,1015413.83,0.0,0.0,01/01/2023
"PAI, ADITYA",DEM,CHALLENGER,304926.23,276752.25,10396.32,6407.71,09/30/2024,249 E. OCEAN BLVD.,SUITE 670,LONG BEACH,CA,90802,261810.93,1424.56,263235.49,6600.0,0.0,0.0,269835.49,0.0,33833.24,0.0,33833.24,0.0,0.0,0.0,1257.5,191722.23,0,0.0,0.0,33833.24,0.0,33833.24,3600.0,0.0,0.0,3600.0,47596.78,266235.49,191722.23,0.0,0.0,04/01/2023
"JONES, DOM",DEM,OPEN,10087.39,8090.95,717.66,10305.56,09/30/2024,249 E. OCEAN BLVD.,SUITE 670,LONG BEACH,CA,90802,9399.17,418.12,9817.29,200.0,0.0,0.0,10017.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.1,7877.98,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,212.97,10017.29,7877.98,0.0,0.0,01/01/2023
"KIM, CHARLES",REP,CHALLENGER,82612.89,82905.51,29.64,61188.62,09/30/2024,2405 ESSINGTON ROAD,#B600,JOLIET,IL,60435,3631.8,34.97,3666.77,0.0,0.0,0.0,3666.77,0.0,78946.12,0.0,78946.12,0.0,0.0,0.0,0.0,62990.06,0,0.0,0.0,19665.45,0.0,19665.45,0.0,0.0,0.0,0.0,250.0,3666.77,62990.06,0.0,0.0,04/01/2023
"CARDENAS, TONY",DEM,INCUMBENT,661700.12,806546.88,94424.75,0.0,09/30/2024,122 C ST NW,STE 360,WASHINGTON,DC,20001,168998.33,1680.24,170678.57,469659.0,0.0,0.0,640337.57,0.0,0.0,0.0,0.0,19649.07,0.0,0.0,1713.48,668477.88,0,0.0,0.0,0.0,0.0,0.0,22424.0,0.0,27500.0,49924.0,88145.0,590413.57,648828.81,239271.51,0.0,01/01/2023
"TERRY, GARY",DEM,CHALLENGER,13465.0,9049.52,3663.48,0.0,05/29/2024,541 BRIDGE ST.,APT. 305,DANVILLE,VA,24541,7400.0,2565.0,9965.0,0.0,0.0,3500.0,13465.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9049.52,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13465.0,9049.52,0.0,0.0,01/01/2024
"CHANDRAKUMAR, ROSHAN",DEM,CHALLENGER,31898.6,31898.6,0.0,0.0,03/14/2024,95 W 1ST AVE,APT 3,COLUMBUS,OH,43201,31303.6,595.0,31898.6,0.0,0.0,0.0,31898.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31898.6,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31898.6,31898.6,0.0,0.0,04/01/2023
"GONZALES, MANUEL MANNY III",REP,CHALLENGER,4605.07,4605.07,0.0,0.0,02/26/2024,2105 VISTA OESTE NW,STE E #3516,ALBUQUERQUE,NM,87120,4435.35,169.72,4605.07,0.0,0.0,0.0,4605.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4469.72,0,0.0,0.0,0.0,0.0,0.0,135.35,0.0,0.0,135.35,0.0,4469.72,4469.72,0.0,0.0,01/01/2024
"SCOTT, TIMOTHY E.",REP,CHALLENGER,15117777.88,31483448.91,5412752.38,0.0,09/30/2024,7620 RIVERS AVE,"STE 370, #312",NORTH CHARLESTON,SC,29406,8388398.1,4155333.99,12543732.55,677900.0,0.0,0.0,13221632.55,951728.12,0.0,0.0,0.0,437960.46,0.0,0.0,506456.75,30090086.68,0,0.0,124964.38,0.0,0.0,0.0,1147625.35,0.0,114000.0,1261625.35,6772.5,21821149.84,41594766.12,21778423.41,0.0,01/01/2023
"FENG, KARENA APPLE MS.",IND,CHALLENGER,0.0,0.0,0.0,0.0,03/31/2024,1005 E. PESCADERO AVE,STE 167,TRACY,CA,95304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,01/01/2024
"QUINN, DONALD",DEM,OPEN,19688.0,20088.0,-400.0,0.0,07/16/2024,846 RITCHIE HIGHWAY,SUITE 2A,SEVERNA PARK,MD,21146,9250.0,438.0,9688.0,0.0,0.0,10000.0,19688.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15495.17,0,0.0,0.0,0.0,0.0,0.0,4592.83,0.0,0.0,4592.83,0.0,15095.17,15495.17,0.0,0.0,01/01/2024
"YOUNG, BILL",REP,CHALLENGER,21881.0,20371.37,1509.63,0.0,06/30/2024,579 FOLLY ROAD,P.O. BOX 13853,CHARLESTON,SC,29422,14433.0,7447.0,21880.0,0.0,0.0,1.0,21881.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20371.37,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21881.0,20371.37,0.0,0.0,01/01/2024
"POLO, FRANK",REP,CHALLENGER,510.25,244.16,408.5,0.0,09/30/2024,1475 SW 8TH ST,411,MIAMI,FL,33135,260.25,250.0,510.25,0.0,0.0,0.0,510.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,244.16,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,510.25,244.16,0.0,0.0,01/01/2023
"FORE, JESSICA ALLISON",DEM,CHALLENGER,10742.0,12637.49,-1722.16,0.0,06/30/2024,225 JENNINGS MILL RD,APT. B,ATHENS,GA,30606,6600.0,3863.0,10463.0,0.0,0.0,220.0,10683.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.0,10174.78,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2462.71,10683.0,10174.78,2987.7,0.0,01/01/2023
"JENKINS, MICHAEL DWAYNE",W,CHALLENGER,0.0,0.0,0.0,0.0,01/31/2024,3183 WILSHIRE BLVD,SUITE #196 E48,LOS ANGELES,CA,90010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,01/01/2023
"LAROSE, FRANK",REP,CHALLENGER,2338465.29,2319907.19,18558.1,0.0,09/30/2024,200 CIVIC CENTER DRIVE,SUITE 1200,COLUMBUS,OH,43215,1505462.02,532216.42,2037678.44,44486.85,0.0,0.0,2082165.29,0.0,250000.0,0.0,250000.0,6300.0,0.0,0.0,0.0,1942678.07,0,0.0,0.0,225000.0,0.0,225000.0,138984.12,0.0,6000.0,144984.12,7245.0,1937181.17,1936378.07,0.0,0.0,07/01/2023
"MARLINGA, CARL J.",DEM,CHALLENGER,2596072.02,1710908.41,891069.98,0.0,10/16/2024,155 S MAIN STREET,#672,MT CLEMENS,MI,48046,1626721.13,482229.32,2108950.45,194009.45,0.0,619.18,2303579.08,292492.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1691441.56,0,0.0,0.0,0.0,0.0,0.0,18066.85,0.0,0.0,18066.85,1400.0,2285512.23,1691441.56,5906.37,0.0,01/01/2023
"DOUGALL, JOHN",REP,OPEN,392290.28,383952.7,8337.58,258395.75,09/30/2024,971 S. UNIVERSITY AVE.,STE. 1008,PROVO,UT,84601,135798.18,5292.1,141090.28,0.0,0.0,0.0,141090.28,0.0,250000.0,0.0,250000.0,1200.0,0.0,0.0,0.0,374052.7,0,0.0,0.0,0.0,0.0,0.0,9900.0,0.0,0.0,9900.0,0.0,131190.28,372852.7,0.0,0.0,01/01/2024
"HURD, JEFFREY",REP,OPEN,2410147.01,2097864.56,312282.45,0.0,10/16/2024,2695 PATTERSON ROAD,SUITE 2-287,GRAND JUNCTION,CO,81506,1939085.89,97523.7,2036609.59,360300.0,10000.0,0.0,2406909.59,2182.56,0.0,0.0,0.0,1054.86,0.0,0.0,0.0,2084014.56,0,0.0,0.0,0.0,0.0,0.0,6850.0,0.0,7000.0,13850.0,0.0,2393059.59,2082959.7,0.0,0.0,07/01/2023
"ICKES, JASON",REP,CHALLENGER,40093.58,39960.83,132.75,16630.0,09/30/2024,4370 CHICAGO DR SW,#133,GRANDVILLE,MI,49418,25300.0,1393.58,26693.58,0.0,0.0,3300.0,29993.58,0.0,10100.0,0.0,10100.0,0.0,0.0,0.0,0.0,31660.83,0,0.0,0.0,0.0,0.0,0.0,8300.0,0.0,0.0,8300.0,0.0,21693.58,31660.83,0.0,0.0,07/13/2023
"CRAIG, JAMES",REP,OPEN,136670.33,136670.33,0.0,0.0,05/31/2024,607 SHELBY,SUITE 700-1101,DETROIT,MI,48226,31651.84,104722.12,136373.96,0.0,0.0,0.0,136373.96,0.0,0.0,0.0,0.0,296.37,0.0,0.0,0.0,136635.33,0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,0.0,35.0,0.0,136338.96,136338.96,0.0,0.0,10/01/2023
"MCGOVERN, JAY",DEM,CHALLENGER,42777.63,16208.44,26572.25,14990.0,10/16/2024,505 LANCASTER ST,APT 3A,JACKSONVILLE,FL,32204,11750.0,4068.34,15818.34,300.0,5000.0,0.0,21118.34,0.0,14990.0,0.0,14990.0,6666.0,0.0,0.0,3.29,16208.44,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21118.34,9542.44,0.0,0.0,04/01/2024
"GARRITY, CHRISTOPHER",NNE,CHALLENGER,40400.0,37894.72,2448.88,0.0,10/16/2024,4 ROYAL DRIVE,106,SOMERSWORTH,NH,3878,0.0,0.0,0.0,0.0,0.0,40400.0,40400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37138.72,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,756.0,40400.0,37138.72,3086.84,0.0,06/02/2023
"KRAMER, TIMOTHY D",REP,CHALLENGER,14250.14,14162.49,87.65,0.0,09/30/2024,108 BOYERS ROAD,PO BOX 84,FORESTVILLE,PA,16035,250.0,1348.47,1598.47,0.0,0.0,12551.67,14150.14,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,14062.49,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,14150.14,13962.49,0.0,0.0,08/01/2023
"SABATINI, ANTHONY",REP,CHALLENGER,378035.27,385204.1,0.0,0.0,09/30/2024,411 N DONNELLY ST,STE 313,MOUNT DORA,FL,32757,308148.43,35890.69,344039.12,1506.2,0.0,34.95,345580.27,0.0,32000.0,0.0,32000.0,455.0,0.0,0.0,0.0,332233.44,0,0.0,0.0,30170.66,0.0,30170.66,22800.0,0.0,0.0,22800.0,0.0,322780.27,331778.44,536.0,0.0,01/01/2023
"GRIFFIN, BRANDON JAMES",OTH,CHALLENGER,2999.01,1261.93,1737.08,0.0,03/31/2024,176 TEMPLE ST,# 2,WHITMAN,MA,2382,610.0,2389.01,2999.01,0.0,0.0,0.0,2999.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1261.93,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2999.01,1261.93,0.0,0.0,09/17/2023
"WILSON, ERIC",DEM,CHALLENGER,245953.95,244103.5,1850.45,22453.13,09/30/2024,923 S. HASTINGS WAY,#352,EAU CLAIRE,WI,54701,62986.43,167178.25,230164.68,2000.0,65.0,2949.27,235178.95,0.0,9000.0,0.0,9000.0,1775.0,0.0,0.0,0.0,243944.5,0,0.0,0.0,0.0,0.0,0.0,159.0,0.0,0.0,159.0,0.0,235019.95,242169.5,0.0,0.0,10/01/2023
"RECTENWALD, MICHAEL D DR.",LIB,CHALLENGER,85862.87,75198.15,10664.72,0.0,06/30/2024,2359 RAILROAD ST,APT 2605,PITTSBURGH,PA,15222,48155.0,20769.0,68924.08,0.0,0.0,13816.38,82740.46,0.0,0.0,0.0,0.0,2774.78,0.0,347.63,0.0,74798.15,0,0.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,400.0,0.0,136336.41,99560.02,0.0,0.0,07/01/2023
"GUTIERREZ, ROLAND",DEM,CHALLENGER,1446695.19,1446897.57,429.83,0.0,09/30/2024,104 BABCOCK ROAD,STE107,SAN ANTONIO,TX,78201,723325.15,692449.88,1415775.03,27800.0,100.0,0.0,1443675.03,0.0,0.0,0.0,0.0,20.16,0.0,0.0,3000.0,1376933.69,0,0.0,0.0,0.0,0.0,0.0,68963.88,0.0,1000.0,69963.88,0.0,1373711.15,1376913.53,0.0,0.0,07/09/2023
"JASEY, KYLE FORT",DEM,OPEN,51350.3,42385.25,8965.05,0.0,03/31/2024,121 ERIE ST,UNIT 2,JERSEY CITY,NJ,7302,41211.0,9969.0,51180.0,0.0,0.0,0.0,51180.0,0.0,0.0,0.0,0.0,170.3,0.0,0.0,0.0,42385.25,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51180.0,42214.95,0.0,0.0,07/01/2023
