Cand_Name,Cand_Party_Affiliation,Cand_Incumbent_Challenger_Open_Seat,Total_Receipt,Total_Disbursement,Cash_On_Hand_COP,Debt_Owed_By_Committee,Coverage_End_Date,Cand_Street_1,Cand_Street_2,Cand_City,Cand_State,Cand_Zip,Individual_Itemized_Contribution,Individual_Unitemized_Contribution,Individual_Contribution,Other_Committee_Contribution,Party_Committee_Contribution,Cand_Contribution,Total_Contribution,Transfer_From_Other_Auth_Committee,Cand_Loan,Other_Loan,Total_Loan,Offsets_To_Operating_Expenditure,Offsets_To_Fundraising,Offsets_To_Leagal_Accounting,Other_Receipts,Operating_Expenditure,Exempt_Legal_Accounting_Disbursement,Fundraising_Disbursement,Transfer_To_Other_Auth_Committee,Cand_Loan_Repayment,Other_Loan_Repayment,Total_Loan_Repayment,Individual_Refund,Party_Committee_Refund,Other_Committee_Refund,Total_Contribution_Refund,Other_Disbursements,Net_Contribution,Net_Operating_Expenditure,Cash_On_Hand_BOP,Debt_Owe_To_Committee,Coverage_Start_Date
"ARGUIJO, AARON",DEM,CHALLENGER,0,0,0,0,,26 LOCKSPRING,,SAN ANTONIO,TX,78254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"GLASS, STEPHEN RANDALL MR",REP,CHALLENGER,0,0,0,0,,391 S PENN DR,,ORANGE COUNTY,CA,92866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"COMPTON, BILL THOMAS MR",DEM,CHALLENGER,0,0,0,0,,2500 BROADWAY #4,,SANTA MONICA,CA,90404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"HAIRCUT JOHNSON, YEEYEE ASS",REP,CHALLENGER,0,0,0,0,,231 WEST OLIVE AVE,,BURBANK,CA,91502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"FIEND, THE",REP,CHALLENGER,0,0,0,0,,6643 BOBBYBOYAR AVE,,WEST HILLS,CA,91307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"GERBER, RANDY",REP,CHALLENGER,0,0,0,0,,7114 SHADY WOOD LANE,,ORLANDO,FL,32835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"TEMURI, PRINCE MUHAMMAD ALI HH",UPP,CHALLENGER,0,0,0,0,,"101 W 25TH STREET,",,NEW YORK,NY,10001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"WILLERT, VICTOR",NPY,CHALLENGER,0,0,0,0,,207 SANDHILL CRAVE AVE,,HENDERSON,NV,89002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"SHRIEF, DANIEL J.",DEM,CHALLENGER,0,0,0,0,,228 PINE BLUFF COURT,,WEST COLUMBIA,SC,29169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"BILLER, NICHOLAS",IND,CHALLENGER,0,0,0,0,,2020 H ST,UNIT D,SACRAMENTO,CA,95811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"BREWTON, KELVIN",OTH,CHALLENGER,0,0,0,0,,2300 10TH ST,,COLUMBUS,GA,31906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"TADESHE, MARY RONKE MS",ICD,CHALLENGER,0,0,0,0,,55 EAST 3RD STREET,,NEW YORK,NY,10003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"GILROY, KEVIN",DEM,CHALLENGER,0,0,0,0,,419 SE 2ND STREET,APT 422,FORT LAUDERDALE,FL,33301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"CONRAD, AUDREY",IND,CHALLENGER,0,0,0,0,,5141 RAY CT,,POWDER SPRINGS,GA,30127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"STEWART, JON",LIB,CHALLENGER,0,0,0,0,,508 MALLARD LANE,,DEERFIELD,IL,60015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"GULDNER, FRANCES",DEM,OPEN,0,0,0,0,,401 WEST MAIN STREET,,WALHALLA,SC,29691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"VADIN, NEO",REP,CHALLENGER,0,0,0,0,,612 HIGHLAND VIEW DRIVE,,KNOXVILLE,TN,37920,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"ASBERRY, SHAWN",REP,CHALLENGER,0,0,0,0,,4500 EAST JEWELL AVE #233,,DENVER,CO,80222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"KIDD, JASON MICHAEL",W,CHALLENGER,0,0,0,0,,420 EASTON RD,,HERMITAGE,PA,16148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"LEE, QUINN",NNE,CHALLENGER,0,0,0,0,,31200 LANDAU BLVD #1901,,CATHEDRAL CITY,DC,92234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"FRANCIS, DANIEL PAUL MR",NON,CHALLENGER,0,0,0,0,,5485 GEORGIA HIGHWAY 400,,CUMMING,GA,30028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"ROCKER, PAMELA",IAP,CHALLENGER,0,0,0,0,,1319 E UNION ST. SUITE 108,,SEATTLE,WA,98122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"PEARSON, TANYA",IND,CHALLENGER,0,0,0,0,,17 ADAMS ST. APT. 1,,EASTHAMPTON,MA,1027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"FREEMAN, KYMONE",OTH,CHALLENGER,0,0,0,0,,1918 MARTIN LUTHER KING JR AVE SE,,WASHINGTON,DC,20020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"WADLEY, JOHN FRANKLIN MR",AIC,CHALLENGER,0,0,0,0,,22665 MICHIGAN AVE,,THREE RIVER,MI,49093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"NOBLE, ERNIE",LIB,CHALLENGER,0,0,0,0,,2220 WEST MAIN ,UNIT 83,BOZEMAN,MT,59718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"SHYNE, SEPI",DEM,OPEN,399490.3,399490.3,0,0,06/30/2024,8149 SANTA MONICA BLVD,#280,WEST HOLLYWOOD,CA,90046,358460.48,31312,389772.48,9150,0,0,398922.48,0,0,0,0,567.82,0,0,0,343083.07,0,0,0,0,0,0,52449,0,0,52449,3958.23,346473.48,342515.25,0,0,02/21/2023
"LOPEZ, JAZMIN NICOLE",DEM,CHALLENGER,8500,8800.95,0,0,06/30/2024,9112 BROCK AVENUE,,DOWNEY,CA,90240,3250,1969,5219,0,0,3281,8500,0,0,0,0,0,0,0,0,8800.95,0,0,0,0,0,0,0,0,0,0,0,8500,8800.95,300.95,0,01/01/2023
"RILEY, JOSH",DEM,CHALLENGER,8760534.28,7669786.45,1107774.36,188760.06,10/16/2024,1220 L ST NW,"STE 100, BOX 384",WASHINGTON,DC,20005,5375434.14,1915728.89,7291163.03,478845.15,5000,0,7775008.18,933952.75,0,0,0,12556.45,0,0,39016.9,7548437.65,0,0,0,0,0,0,106065.11,0,2408.69,108473.8,12875,7666534.38,7535881.2,17026.53,0,01/01/2023
"MORELLE, JOSEPH D",DEM,INCUMBENT,2005787.91,1459422.1,599241,0,10/16/2024,P.O. BOX 90914,,ROCHESTER,NY,14609,397120.92,63172.69,460293.61,1070377.69,250,0,1530921.3,457996.25,0,0,0,16870.36,0,0,0,1413542.05,0,0,0,0,0,0,5150,0,2500,7650,38230.05,1523271.3,1396671.69,52875.19,0,01/01/2023
"LATTA, ROBERT EDWARD",REP,INCUMBENT,1915581.32,2242969.33,597163.43,0,10/16/2024,516 HILLCREST DR,,BOWLING GREEN,OH,434023616,612150.46,46217.72,658368.18,1217150,0,0,1875518.18,7056,0,0,0,100,0,0,32907.14,807270.33,0,0,0,0,0,0,4984,0,12500,17484,1418215,1858034.18,807170.33,924551.44,0,01/01/2023
"SCANLON, MARY GAY",DEM,INCUMBENT,1461355.32,1279751.65,484185.11,0,10/16/2024,PO BOX 263,,SWARTHMORE,PA,19081,659325.13,116696.62,776021.75,678250,0,0,1454271.75,0,0,0,0,4983.57,0,0,2100,863327.21,0,0,0,50000,0,50000,2151.65,0,1000,3151.65,363272.79,1451120.1,858343.64,302581.44,0,01/01/2023
"BURCHETT, TIM",REP,INCUMBENT,1179167.59,1045771.55,959653.79,6031.87,10/16/2024,PO BOX 51345,,KNOXVILLE,TN,37950,762957.5,270390.76,1033348.26,122436,0,0,1155784.26,5100,0,0,0,0,0,0,18283.33,885810.7,0,0,0,0,0,0,8100,0,0,8100,151860.85,1147684.26,885810.7,826257.75,0,01/01/2023
"BOWEN, CARLTON E.",IAP,OPEN,27679.64,26106.21,1573.43,0,10/16/2024,1141 E. 1350 N.,,AMERICAN FORK,UT,84003,3974.83,256,4230.83,0,0,23448.81,27679.64,0,0,0,0,0,0,0,0,26106.21,0,0,0,0,0,0,0,0,0,0,0,27679.64,26106.21,0,0,12/29/2023
"CAO, HUNG",REP,CHALLENGER,8000185.45,6199856.73,1892809.51,0,10/16/2024,PO BOX 652,,PURCELLVILLE,VA,20134,4258640.33,3510575.86,7769216.19,94147.22,0,0,7863363.41,134417.16,0,0,0,0,0,0,2404.88,5883553.43,0,0,0,0,0,0,256363.3,0,2500,258863.3,57440,7604500.11,5883553.43,92480.79,0,01/01/2023
"GARCIA, DR RAUL",REP,CHALLENGER,742787.86,692268.81,50519.05,52610.94,10/16/2024,PO BOX 770,,SNOHOMISH,WA,982910770,545595.89,93309.96,638905.85,10000,0,36882.01,685787.86,0,57000,0,57000,0,0,0,0,649585.45,0,0,0,30000,0,30000,6817.16,0,0,6817.16,5866.2,678970.7,649585.45,0,0,07/01/2023
"GUILLAND, MATT",UN,CHALLENGER,0,0,0,0,,2837 N SPRINGFIELD AVE.,UNIT 2,CHICAGO,IL,60618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"VEGAN, SEXY",W,CHALLENGER,0,0,0,0,,1536 NE 131ST RD,,NORTH MIAMI,FL,33161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"MANION, PAUL",IND,CHALLENGER,0,0,0,0,,9422 ISLAND DR.,,GOODRICH,MI,48438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"CATS, OSKAR",REP,CHALLENGER,0,0,0,0,,1026 BURNLEY CT,,BENSALEM,PA,19020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"HOOVER, CODY THOMAS MR",REP,CHALLENGER,0,0,0,0,,2002 GRAMERCY WAY,MOUNT LAUREL,MOUNT LAUREL TOWNSHIP,NJ,8054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"OGLE, JAMES ORLANDO III",DEM,CHALLENGER,0,0,0,0,,1213 C FOREST AVENUE,,PACIFIC GROVE,CA,93950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"WALKER, CHASE",REP,CHALLENGER,0,0,0,0,,8 SIXTH AVE,,DUDLEY,MA,1571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"ROSARIO-SIGALA, ANGELINA",DEM,CHALLENGER,0,0,0,0,,3025 POPPY PATCH DRIVE,,MODESTO,CA,95354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"AAZAMI, SHERVIN",DEM,CHALLENGER,0,0,0,0,,23055 SHERMAN WAY,#5005,LOS ANGELES,CA,91307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"SCHIESS, JOHN T",REP,CHALLENGER,0,0,0,0,,2205 29TH ST,,RICE LAKE,WI,548689050,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"RIDDLE, JASON DANIEL",REP,OPEN,0,0,0,0,,108 HOWARD STREET APT. 2,,KEENE,NH,3431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"LAVIN, LUIS ALBERTO",UN,CHALLENGER,0,0,0,0,,405 LEXINGTON AV. 26TH AND 28TH FL,,NEW YORK CITY,NY,10014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"WILLIAMS, RITA FELINE",IND,CHALLENGER,0,0,0,0,,8560 MACYWOOD LN,,RICHLAND,MI,49083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"SIGMON, MICHAEL R",NPP,OPEN,0,0,0,0,,100 DAVIDSON AVE,,CHARLESTON,WV,25306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"HOLCOMB, JUSTIN",REP,CHALLENGER,6200,4616.18,0,0,04/01/2024,165 GLEN ABBEY DRIVE,,ONEONTA,AL,35121,0,1700,1700,0,0,0,1700,0,4500,0,4500,0,0,0,0,4616.18,0,0,0,0,0,0,0,0,0,0,0,1700,4616.18,2085.55,0,01/01/2024
"ROSEN-TURLEY, HEATHER DR.",REP,OPEN,0,0,0,0,,92 HILLCREST DR,,NEW CREEK,WV,26743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"CRISWELL, JEFF",REP,CHALLENGER,7040,7040,0,0,08/19/2023,1060 POWERS PLACE,,ALPHARETTA,GA,30009,0,40,40,0,0,0,40,0,7000,0,7000,0,0,0,0,5640,0,0,0,1400,0,1400,0,0,0,0,0,40,5640,0,0,07/01/2023
"FULCHER, RUSSELL",REP,INCUMBENT,601072.98,535058.35,235301.44,0,10/16/2024,PO BOX 1375,,MERIDIAN,ID,83680,208145.41,57730.97,265876.38,324459.62,0,0,590336,0,0,0,0,10736.98,0,0,0,402503.83,0,0,0,0,0,0,3.15,0,200,203.15,132351.37,590132.85,391766.85,169286.81,0,01/01/2023
"GARCIA, JESUS",DEM,INCUMBENT,803246.79,780925.59,47345.99,0,10/16/2024,4140 S ARCHER AVE,,CHICAGO,IL,60632,330827.92,27747.14,358575.06,390711,0,0,749286.06,0,0,0,0,48960.73,0,0,5000,752552.11,0,0,0,0,0,0,4573.48,0,500,5073.48,23300,744212.58,703591.38,25024.79,0,01/01/2023
"CASTEN, SEAN",DEM,INCUMBENT,2968832.3,2021218.35,1002030.12,75694.37,10/16/2024,PO BOX 132,,DOWNERS GROVE,IL,60515,1695536.11,207659.47,1903195.58,921018.53,2000,0,2826214.11,7704.54,0,0,0,93611.31,0,0,41302.34,1450113.82,0,0,0,0,0,0,22036,0,2500,24536,546568.53,2801678.11,1356502.51,54416.17,0,01/01/2023
"SCHAKOWSKY, JANICE D",DEM,INCUMBENT,1501377.72,1530874.48,871208.66,0,10/16/2024,P.O. BOX 5130,,EVANSTON,IL,60204,882555.5,149245.14,1031800.64,464901.41,0,0,1496702.05,0,0,0,0,3210.11,0,0,1465.56,1077782.96,0,0,0,0,0,0,6963.52,0,0,6963.52,446128,1489738.53,1074572.85,900705.42,0,01/01/2023
"AHUJA, CHRISTOPHER",DEM,CHALLENGER,0,0,0,0,,21255 BURBANK BLVD SUITE 120,,LOS ANGELES,CA,91367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"FOSTER, G. WILLIAM (BILL)",DEM,INCUMBENT,3078358.52,2049614.89,1833858.96,1026069.89,10/16/2024,511 AURORA AVENUE,UNIT 511,NAPERVILLE,IL,60540,1683640.95,223840.99,1907481.94,1104651,0,0,3012132.94,4900,0,0,0,13229.07,0,0,48096.51,1695214.89,0,0,0,0,0,0,33720,0,500,34220,320180,2977912.94,1681985.82,805115.33,0,01/01/2023
"GEHRIG, SEBASTIAN KENNETH",DEM,OPEN,0,0,0,0,,PO BOX 27022,,FORT WORTH,TX,76127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"WARREN, LUKE",DEM,CHALLENGER,0,0,0,0,,1717 EMERY STREET,,DENTON,TX,76201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"BANWEG, CHRIS",REP,CHALLENGER,310152.38,310152.38,0,18529.63,03/31/2024,PO BOX 652,,HUDSON,OH,44236,268401.75,15671,284072.75,7550,0,0,291622.75,0,18529.63,0,18529.63,0,0,0,0,245044.27,0,0,0,0,0,0,65108.11,0,0,65108.11,0,226514.64,245044.27,0,0,07/01/2023
"UNDERWOOD, LAUREN",DEM,INCUMBENT,3955403.78,3201311.41,1541178.52,0,10/16/2024,13400 S ROUTE 59,STE 116 BOX 248,PLAINFIELD,IL,60585,2603008.65,583582.42,3186591.07,466640.46,0,419.39,3653650.92,215534.94,0,0,0,28708.34,0,0,57509.58,2617229.32,0,0,0,0,0,0,39791.39,0,3500,43291.39,540790.7,3610359.53,2588520.98,787086.15,0,01/01/2023
"MARTER, JAMES THOMAS",REP,CHALLENGER,293121.85,222433.97,70928.24,101979.41,10/16/2024,233 FOX CHASE DRIVE NORTH,,OSWEGO,IL,60543,239849.93,41533.65,281383.58,9075,0,770.8,291229.38,0,1512.47,0,1512.47,0,0,0,380,170985.48,0,0,150,0,0,0,0,0,0,0,51298.49,291229.38,170985.48,240.36,0,01/01/2023
"EKPETE, ULOMA S. KAMA DR.",REP,OPEN,15708.7,6407.04,9301.66,1058.7,06/30/2023,"47 WOOD AVE, SUITE 2",,BARRINGTON,RI,2806,7325,0,7325,0,0,7325,14650,0,0,1058.7,1058.7,0,0,0,0,5472.8,0,0,0,0,0,0,0,0,0,0,934.24,14650,5472.8,0,934.24,02/01/2023
"SCHRIER, KIM DR.",DEM,INCUMBENT,6150979,4112943.85,2388424.69,4716.32,10/16/2024,PO BOX 2728,,ISSAQUAH,WA,98027,4280357.15,521066.77,4801423.92,1206446.45,6694.99,0,6014565.36,65839.47,0,0,0,55874.17,0,0,14700,4059119.22,0,0,0,0,0,0,33713.92,0,12700,46413.92,7410.71,5968151.44,4003245.05,350389.54,0,01/01/2023
"CATANESE, PAUL",IND,CHALLENGER,8799.13,6493.24,2305.89,,09/30/2024,625 S POPLAR ST,,WICHITA,KS,67211,0,0,0,0,0,8799.13,8799.13,0,0,0,0,0,0,0,0,6493.24,0,0,0,0,0,0,0,0,0,0,0,22897.39,17357.65,0,,01/01/2023
"JUSTICE, JAMES CONLEY II",REP,OPEN,4342811.17,3223995.83,1118988.71,0,10/16/2024,3501 MACCORKLE AVE SE,NUM 131,CHARLESTON,WV,25304,2358140.15,277271.82,2635411.97,632500,0,0,3267911.97,1064596.7,0,0,0,10302.5,0,0,0,2891058.03,0,0,309008.73,0,0,0,11900,0,5000,16900,0,3251011.97,2887784.6,173.37,0,01/01/2023
"KLOBUCHAR, AMY",DFL,INCUMBENT,14241783.53,11100239.01,4286931.29,0,10/16/2024,PO BOX 4146,,SAINT PAUL,MN,55104,5503408.41,4253406.14,9756814.55,1075808,0,0,10832622.55,3394933.24,0,0,0,9247.2,0,0,4980.54,10416927.17,0,0,0,0,0,0,155816.23,0,10000,165816.23,517495.61,10666806.32,10407679.97,1145386.77,0,01/01/2023
"TESTER, R. JON",DEM,INCUMBENT,83666797.98,82407204.28,4144352.74,0,10/16/2024,PO BOX 1135,,HELENA,MT,59624,46674558.17,25659438.92,72333997.09,2984819.29,60671.43,0,75379487.81,8196027.98,0,0,0,22607.49,0,0,68674.7,77546205.73,0,0,3225729.56,0,0,0,1302479.5,0,32800,1335279.5,299989.49,74044208.31,77523598.24,2884759.04,0,01/01/2023
"BROWN, SHERROD",DEM,INCUMBENT,84593038.26,83609920.61,4411749.71,0,10/16/2024,600 PENNSYLVANIA AVE SE,UNIT 15180,WASHINGTON,DC,20003,44621324.47,24707595.22,69328919.69,2880222.37,57800,0,72266942.06,11281750.76,0,0,0,688886.61,0,0,355458.83,82089847.1,0,0,0,0,0,0,1446937.06,0,50200,1497137.06,22936.45,70769805,81400960.49,3428632.06,0,01/01/2023
"WHITEHOUSE, SHELDON",DEM,INCUMBENT,4665085.18,3794521.97,2188468.64,0,10/16/2024,P.O. BOX 40280,,PROVIDENCE,RI,2940,2564959.37,0,2564959.37,695285,0,0,3260244.37,1402262.08,0,0,0,734.52,0,0,1844.21,3427913.39,0,0,0,0,0,0,70962.1,0,1000,71962.1,294646.48,3188282.27,3427178.87,1317905.43,0,01/01/2023
"SCOTT, RICK SEN",REP,INCUMBENT,30535840.06,32497441.03,2082849.58,19638834,10/16/2024,PO BOX 130708,,TAMPA,FL,33681,3003612.05,1986502.88,4990114.93,845016.07,52800,1152036.53,7039967.53,7722454.46,15638834,0,15638834,22947.79,0,0,111636.28,32399036.65,0,0,0,0,0,0,92604.38,0,0,92604.38,5800,6947363.15,32376088.86,4044450.55,0,01/01/2023
"HAWLEY, JOSHUA DAVID SEN",REP,INCUMBENT,12630542.4,15318625.98,1294245.54,0,10/16/2024,PO BOX 31476,,ST LOUIS,MO,63131,3908771.06,2693099.32,6601870.38,334718,1900,0,6938488.38,5382963.39,0,0,0,32549.85,0,0,276540.78,15224676.53,0,0,0,0,0,0,88949.45,0,5000,93949.45,0,6844538.93,15192126.68,3982329.12,0,01/01/2023
"MILLER, CAROL DEVINE",REP,INCUMBENT,1613374.93,1587945.69,238864.12,417992.72,10/16/2024,228 S. WASHINGTON STREET,SUITE 115,ALEXANDRIA,VA,22314,505840.97,6194.23,512035.2,1074559.24,0,0,1586594.44,21600.38,0,0,0,5180.11,0,0,0,1211345.69,0,0,0,25000,0,25000,600,0,0,600,351000,1585994.44,1206165.58,213434.88,0,01/01/2023
"MCLEOD-SKINNER, JAMIE",DEM,CHALLENGER,818996.72,865115.58,0,0,06/30/2024,PO BOX 8750,,BEND,OR,97708,580812.4,172049.39,752861.79,44000,0,0,796861.79,3006.53,0,0,0,19128.4,0,0,0,761011.33,0,0,3006.53,0,0,0,75960.44,0,7750,83710.44,17387.28,713151.35,741882.93,46118.86,0,01/01/2023
"BONNETT, ERIK",DEM,CHALLENGER,0,0,0,0,,110 VILLAGE DRIVE,,BLANDON,PA,19510,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"BROWN, DANIEL CLIFFORD",NNE,CHALLENGER,0,0,0,0,,303 SECO DRIVE,,"PORTLAND,TEXAS",TX,78374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"HICKS, LINDA JOYCE MS",DEM,CHALLENGER,0,0,0,0,,14846 DORRAY LANE,,HOUSTON,TX,77082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"ANDERSON, MICHAEL M",,CHALLENGER,0,0,0,0,,433 16TH ST NE APT 316,,OWATONNA,MN,55060,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"TOLER, RANDY",GRE,CHALLENGER,0,0,0,0,,1717 ELISE MARIE DR,,SEFFNER FLORIDA,FL,33584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"TOLER, RANDY MR.",GRE,CHALLENGER,0,0,0,0,,1717 ELISE MARIE DR,,SEFFNER,FL,33584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"KNIGHT, CHAD",IND,CHALLENGER,0,0,0,0,,5291 OAKHILL DR.,,SWARTZ CREEK,MI,48473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"SHILOH, SHILOH",REP,CHALLENGER,0,0,0,0,,PO BOX 54531,,JACKSONVILLE,FL,32245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"CARTER, ANNA MARIE DR.",NON,CHALLENGER,0,0,0,0,,21213-B HAWTHORNE BLVD #5657,,TORRANCE,CA,90503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"STONE, EVAN",REP,CHALLENGER,0,0,0,0,,,,',NV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"JOHNSON, CHRISTEN ERIKA",UN,CHALLENGER,0,0,0,0,,PO BOX 402,,LOTHIAN,MD,20711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"HOGE, WILLIAM E.",IAP,CHALLENGER,0,0,0,0,,1612 MERIDIAN MARKS DRIVE,,HENDERSON,NV,89052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"JOHNSON, CHRISTEN ERIKA",UN,CHALLENGER,0,0,0,0,,PO BOX 402,,LOTHIAN,MD,20772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"HAVLICEK, DAVID",LIB,CHALLENGER,0,0,0,0,,270 EAST FLAMINGO ROAD,UNIT 202,LAS VEGAS,NV,89149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
